symbol,expiry,strike,right,days_to_expiry,price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,underlying_price,timestamp
SPY,2025-04-17,355.0,C,29,195.59,0.0,0.0,21.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.339751
SPY,2025-04-17,360.0,C,29,210.53,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.339785
SPY,2025-04-17,365.0,C,29,247.07,0.0,0.0,4.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.339819
SPY,2025-04-17,370.0,C,29,189.2,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.339853
SPY,2025-04-17,375.0,C,29,184.53,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.339887
SPY,2025-04-17,380.0,C,29,179.56,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.339920
SPY,2025-04-17,385.0,C,29,174.23,0.0,0.0,80.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.339954
SPY,2025-04-17,390.0,C,29,169.57,0.0,0.0,100.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.339988
SPY,2025-04-17,395.0,C,29,164.65,0.0,0.0,11.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.340022
SPY,2025-04-17,400.0,C,29,161.21,0.0,0.0,94.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.340056
SPY,2025-04-17,405.0,C,29,155.41,0.0,0.0,50.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.340089
